id,name,gender,gender_probability,age,age_group,country_id,country_name,country_probability,created_at
019db7bb-9ad2-70c4-bcba-052c4b421feb,Nandi Awino,female,0.84,42,adult,BI,Burundi,0.78,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-0bc532006afe,Anne Kalonji,female,0.72,48,adult,CG,Republic of the Congo,0.66,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-0e74d2697309,Walid Khalil,male,0.73,75,senior,EG,Egypt,0.65,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-121046ac53e0,Farah Abebe,male,0.7,47,adult,TZ,Tanzania,0.81,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-1658b5c484e0,Ebo Igwe,male,0.92,47,adult,SL,Sierra Leone,0.41,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-1ba19368896b,Femi Tchalla,male,0.89,23,adult,GH,Ghana,0.21,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-1d3448e4c315,Patricia Adams,female,0.79,40,adult,IN,India,0.29,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-22f37a8a0110,William Anderson,male,0.97,70,senior,BR,Brazil,0.63,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-272d83bebe09,Ahmed Achieng,male,0.99,56,adult,DJ,Djibouti,0.48,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-29f9d4a32b0a,Franck Ouédraogo,male,0.8,21,adult,MR,Mauritania,0.72,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-2ffa50c643b4,Ifeoma Ouédraogo,female,0.91,78,senior,MR,Mauritania,0.56,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-327314a1ff56,Clarisse Sow,female,0.75,22,adult,GH,Ghana,0.11,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-36a38444a05e,Dorothy Davis,female,0.83,13,teenager,CA,Canada,0.61,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-382c622137a3,Nyasha Nkomo,female,0.95,50,adult,ZW,Zimbabwe,0.67,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-3fc979cc1abb,Nabil Rachidi,male,0.68,25,adult,SD,Sudan,0.5,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-408f1d04f35a,Njeri Ali,female,0.86,30,adult,SC,Seychelles,0.2,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-4408becc1663,Marguerite Ping,female,0.78,44,adult,CM,Cameroon,0.41,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-4b46bf7d0be1,James Hill,male,0.96,7,child,DE,Germany,0.63,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-4e88ce37fb11,Malak Bennani,female,0.69,19,teenager,MA,Morocco,0.33,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-510970712c57,Tariro Nkomo,female,0.77,86,senior,AO,Angola,0.94,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-5504208e5d63,Mumbi Abebe,female,0.66,15,teenager,KE,Kenya,0.63,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-5a8284a3ff31,Ouma Waweru,male,0.94,57,adult,UG,Uganda,0.84,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-5f984fcbf9ea,Afia Okafor,female,0.67,66,senior,CV,Cape Verde,0.5,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-60ae577e90e7,Fiifi Tchalla,male,0.97,27,adult,NG,Nigeria,0.81,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-650e806fff45,Marcel Bomboko,male,0.98,61,senior,CD,DR Congo,0.26,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-696a4fdbb373,Ramatu Ali,female,0.94,50,adult,KE,Kenya,0.6,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-6d0e477cc2f4,Rodrigue Hounsou,male,0.71,60,senior,GH,Ghana,0.1,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-7171d9d8a60c,Bintou Coulibaly,female,0.92,83,senior,NG,Nigeria,0.22,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-75717424cd6b,Tariro Nkosi,female,0.91,35,adult,BW,Botswana,0.92,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-7b0205821a78,Michelle Johnson,female,0.95,59,adult,GB,United Kingdom,0.17,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-7d83b7cb385b,Efua Touré,female,0.78,13,teenager,GH,Ghana,0.84,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-805f1e5f4c8f,Amenan Antwi,female,0.77,40,adult,GH,Ghana,0.65,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-86deb1aaf6da,Sharon Carter,female,0.77,75,senior,GB,United Kingdom,0.13,2026-04-23T00:26:58.642Z
019db7bb-9ad2-70c4-bcba-8a434ad8bd6a,Kevin Taylor,male,0.66,41,adult,FR,France,0.63,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-4a4213e44288,Bayo Chukwu,male,0.76,88,senior,ML,Mali,0.71,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-4db4cb1729d5,Njoroge Waweru,male,0.66,34,adult,UG,Uganda,0.6,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-5163a259d50a,Richard Roberts,male,0.96,64,senior,GB,United Kingdom,0.55,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-5553f3c9476b,Ebo Keïta,male,0.98,50,adult,NG,Nigeria,0.36,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-589c36ef0637,Michael Davis,male,0.75,39,adult,DE,Germany,0.49,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-5df3f851adfc,Innocent Mobutu,male,0.89,37,adult,CD,DR Congo,0.27,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-6304b6be97a5,Girma Waweru,male,0.98,59,adult,TZ,Tanzania,0.78,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-663b4ee57268,Sadiya Mengistu,female,0.74,6,child,ET,Ethiopia,0.11,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-688de9f3ffa9,Mumbi Abdi,female,0.69,38,adult,RW,Rwanda,0.34,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-6e74c206047b,Mehdi Mansouri,male,0.77,49,adult,SD,Sudan,0.27,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-72421aa1bf3d,Ayasha Otieno,female,0.7,28,adult,RW,Rwanda,0.31,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-76faeb690835,Louis Nze,male,0.77,17,teenager,CD,DR Congo,0.54,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-79b9e561f2df,Shamiso Mpofu,female,0.73,25,adult,ZW,Zimbabwe,0.71,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-7fd777cbfd28,Ramatu Dlamini,female,0.66,68,senior,MG,Madagascar,0.95,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-83324584dd5d,Fiifi Adeyemi,male,0.91,32,adult,NG,Nigeria,0.25,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-875d43caffd0,Farai Mhlanga,male,0.74,46,adult,LS,Lesotho,0.23,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-884dac8509ab,Awino Mengistu,female,0.71,30,adult,RW,Rwanda,0.76,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-8c3cf1532928,Ahmed Berrada,male,0.9,24,adult,DZ,Algeria,0.77,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-9178e6ef5859,Hiwot Hassan,female,0.9,20,adult,MZ,Mozambique,0.41,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-95f019cadfce,Tariq Amrani,male,0.71,16,teenager,MA,Morocco,0.71,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-9af84b2ea4e9,Adhiambo Elmi,female,0.88,31,adult,MZ,Mozambique,0.22,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-9ce7b1704466,Marguerite Eyeghe,female,0.93,70,senior,CM,Cameroon,0.64,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-a16978e98f6c,Fiifi Okafor,male,0.85,28,adult,NG,Nigeria,0.31,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-a7dfda48b176,Waweru Girma,male,0.73,38,adult,DJ,Djibouti,0.93,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-aa723c1b415b,Sadiya Tesfaye,female,0.74,22,adult,KE,Kenya,0.28,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-ae80692fdc61,Adwoa Okafor,female,0.7,29,adult,ML,Mali,0.11,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-b16a5524cc2a,Joshua Roberts,male,0.99,31,adult,GB,United Kingdom,0.54,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-b48b2a871833,Amara Kamau,male,0.67,35,adult,UG,Uganda,0.76,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-bb8c9f223dfb,Tesfaye Ouma,male,0.94,26,adult,KE,Kenya,0.64,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-bd5feba2744d,Rakiya Kamau,female,0.97,5,child,MU,Mauritius,0.81,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-c061e6aef488,Halima Nxumalo,female,0.89,28,adult,RW,Rwanda,0.4,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-c500384bf6b7,Rudo Mpofu,female,0.79,54,adult,NA,Namibia,0.83,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-ca37d324717e,Kariuki Elmi,male,0.72,59,adult,RW,Rwanda,0.61,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-cd1a74cb3c33,Shamiso Cele,female,0.86,42,adult,ZA,South Africa,0.59,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-d152b48ccc5b,Oumar Compaoré,male,0.69,28,adult,CI,Côte d'Ivoire,0.92,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-d7ffe472474f,Bongani Khumalo,male,0.91,14,teenager,AO,Angola,0.11,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-d9403f1e42ff,Barbara Torres,female,0.8,72,senior,FR,France,0.47,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-deb525ce5720,Adaeze Adeyemi,female,0.95,39,adult,TG,Togo,0.37,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-e0baa76a5cd9,Paul Allen,male,0.73,42,adult,IN,India,0.13,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-e4b0259ab150,Adhiambo Shabalala,female,0.76,21,adult,UG,Uganda,0.18,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-e82126d0678f,Mutua Otieno,male,0.88,23,adult,TZ,Tanzania,0.65,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-ee44451616b7,Themba Nxumalo,male,0.81,56,adult,NA,Namibia,0.89,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-f181ce616321,Ghita El Fassi,female,0.85,47,adult,EG,Egypt,0.68,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-f6baee07d7a2,Maryam Tadesse,female,0.68,33,adult,SC,Seychelles,0.15,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-f9d92073d134,Ahmed Filali,male,0.7,28,adult,TN,Tunisia,0.92,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7b-ff083c4ab887,Assata Tchalla,female,0.71,9,child,ML,Mali,0.23,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7c-02874fe7ed8e,Mulu Tadesse,female,0.87,88,senior,MG,Madagascar,0.44,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7c-067c9cae7e62,Femi Zongo,male,0.9,54,adult,BJ,Benin,0.46,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7c-0a0e89254019,Miséricorde Nkoghe,female,0.81,6,child,GQ,Equatorial Guinea,0.81,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7c-0faf30756649,André Adoula,male,0.7,37,adult,CM,Cameroon,0.88,2026-04-23T00:26:58.643Z
019db7bb-9ad3-729a-af7c-121945ecb929,Nancy Jackson,female,0.84,39,adult,BR,Brazil,0.26,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-1118aa6b0a1f,Nandi Khumalo,female,0.66,10,child,ET,Ethiopia,0.38,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-15ce9cae7bd8,Djeneba Nwosu,female,0.78,87,senior,SN,Senegal,0.61,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-196ce75cee4d,Yusuf Nxumalo,male,0.96,36,adult,UG,Uganda,0.29,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-1d2fe8e9f4eb,Honorine Zongo,female,0.79,49,adult,ML,Mali,0.31,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-20a1a042ecaf,Kagiso Mthembu,male,0.85,58,adult,UG,Uganda,0.88,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-2550cbe08dec,Florentine Agyei,female,0.77,60,senior,BJ,Benin,0.85,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-29d7a3f8c91d,Claire Bongo,female,0.87,26,adult,CM,Cameroon,0.61,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-2e227f3ed351,Rim Lamrani,female,0.67,11,child,LY,Libya,0.46,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-325ae4121068,Tesfaye Hassan,male,0.9,13,teenager,SO,Somalia,0.2,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-372c289a574d,Aminata Olawale,female,0.89,61,senior,NG,Nigeria,0.93,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-391ab9c2b4c2,Akinyi Desta,female,0.69,24,adult,KE,Kenya,0.16,2026-04-23T00:26:58.644Z
019db7bb-9ad4-75cd-a531-3e8e2c502823,Mohamed El Fassi,male,0.86,9,child,SD,Sudan,0.43,2026-04-23T00:26:58.644Z
019db7bb-9bc9-76ac-99a3-a09cc60f357c,Joy Osei,female,0.9,36,adult,CI,Côte d'Ivoire,0.33,2026-04-23T00:26:58.889Z
019db7bb-9bc9-76ac-99a3-a7c8157fde8b,Hassan Hajji,male,0.91,55,adult,MA,Morocco,0.72,2026-04-23T00:26:58.889Z
019db7bb-9bc9-76ac-99a3-abf12d849052,Ahmed Mohamed,male,0.78,24,adult,KE,Kenya,0.62,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-3455c159486c,Karim Tahir,male,0.87,77,senior,MA,Morocco,0.55,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-3b9e9dd5ad89,Rania Kettani,female,0.91,49,adult,TN,Tunisia,0.67,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-3ee0f954bb8f,Dorothy Phillips,female,0.75,79,senior,IN,India,0.5,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-439c4b737476,Zulai Abdi,female,0.89,61,senior,MG,Madagascar,0.86,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-4775f13ecdac,Sizwe Nkosi,male,0.85,15,teenager,ZA,South Africa,0.93,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-489114c70486,Coumba Hounsou,female,0.81,5,child,BJ,Benin,0.84,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-4d9801d63e1d,Margaret Carter,female,0.94,79,senior,IN,India,0.33,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-50c766ac611a,Jacob Scott,male,0.68,81,senior,JP,Japan,0.43,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-55cf313acafe,Florentine Coulibaly,female,0.92,6,child,NE,Niger,0.76,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-597d4ee75d35,Favour Bah,female,0.88,51,adult,BJ,Benin,0.67,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-5e50a3f9f1bd,Tendai Dlamini,male,0.9,13,teenager,MG,Madagascar,0.69,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-63831d3ef16a,Kamau Shabalala,male,0.82,58,adult,KE,Kenya,0.72,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-65cf49746408,Aster Mwangi,female,0.75,29,adult,TZ,Tanzania,0.52,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-690d4ed8ae6a,Kola Agyei,male,0.83,6,child,MR,Mauritania,0.79,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-6cef914b3654,Maryam Nxumalo,female,0.99,65,senior,KE,Kenya,0.4,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-726303fa8efe,Hana Benhammou,female,0.94,40,adult,TN,Tunisia,0.36,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-77aa1bc957fd,Akua Okonkwo,female,0.87,79,senior,MR,Mauritania,0.34,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-7ab03266013f,David Adams,male,0.86,49,adult,IN,India,0.22,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-7e23591c7d56,Bintou Compaoré,female,0.77,38,adult,NG,Nigeria,0.36,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-82f41e33a730,Thabo Adhiambo,male,0.96,89,senior,ET,Ethiopia,0.2,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-84bf538f2db5,Jama Desta,male,0.93,14,teenager,MZ,Mozambique,0.5,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-8a28431dc52a,Patient Tshisekedi,male,0.98,32,adult,GQ,Equatorial Guinea,0.2,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-8fac8e0d375c,Nabil Tazi,male,0.65,32,adult,LY,Libya,0.79,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-91baab37aab2,Themba Cele,male,0.89,36,adult,KE,Kenya,0.25,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-96d5567c5710,Richard Zinsou,male,0.8,53,adult,NG,Nigeria,0.52,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-9ab7abd1b03c,Yasmine Saidi,female,0.75,8,child,EG,Egypt,0.29,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-9ea09e9b3713,Laila Benali,female,0.81,30,adult,TN,Tunisia,0.22,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-a36142e0173f,Laura Jackson,female,0.82,47,adult,BR,Brazil,0.39,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-a458c7d0c124,Alexis Keïta,male,0.92,39,adult,SN,Senegal,0.88,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-aa1c47d1a2cb,Fatima Tazi,female,0.99,83,senior,EG,Egypt,0.16,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-affd46c80ce2,Thabo Getachew,male,0.97,55,adult,ER,Eritrea,0.71,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-b3dd04b60b93,Louise Obiang,female,0.8,28,adult,GA,Gabon,0.42,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-b529308e0e48,Nyasha Mnguni,female,0.87,74,senior,ZM,Zambia,0.66,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-bb7915b9db06,Théophile Tshisekedi,male,0.7,27,adult,CM,Cameroon,0.44,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-bdeaf27c6999,Faith Hounsou,female,0.69,48,adult,NG,Nigeria,0.56,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-c1e840f939dd,Deborah Adams,female,0.76,48,adult,FR,France,0.52,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-c6ccbd58f2b8,Kathleen Miller,female,0.74,35,adult,GB,United Kingdom,0.73,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-cbc8917aeb45,Akinyi Abdi,female,0.77,18,teenager,SC,Seychelles,0.87,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-cfab2203f834,Généreuse Eyeghe,female,0.99,56,adult,CD,DR Congo,0.44,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-d1ad337ac7c4,Jacob Allen,male,0.79,6,child,AU,Australia,0.93,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-d5ea97f8468c,Araba Konaté,female,0.75,56,adult,BJ,Benin,0.11,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-dbf39ca8fb08,Takoda Ahmed,male,0.71,80,senior,SS,South Sudan,0.54,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-dd2abe240551,David Carter,male,0.99,61,senior,GB,United Kingdom,0.41,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-e17e791e3a61,Margaret Smith,female,0.91,11,child,IN,India,0.17,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-e5854ab85b07,Jeanne Mobutu,female,0.67,10,child,CM,Cameroon,0.31,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-ea23f64d305d,Ibrahim Girma,male,0.8,25,adult,TZ,Tanzania,0.52,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-ec95f03ed82b,Daniel Nelson,male,0.8,42,adult,FR,France,0.93,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-f073d9f7ba36,Jacob White,male,0.72,21,adult,IN,India,0.91,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-f55b88b0694a,Michael Carter,male,0.77,67,senior,FR,France,0.92,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-f8f1ae3932e1,Getachew Nkosi,male,0.69,27,adult,ET,Ethiopia,0.71,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8c-fe65c1187323,Tinashe Mnguni,male,0.76,89,senior,ZA,South Africa,0.87,2026-04-23T00:26:58.890Z
019db7bb-9bca-737e-aa8d-034e98dbe2a5,Hicham Amrani,male,0.81,8,child,MA,Morocco,0.91,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-b88799a5c9b9,Wanja Adhiambo,female,0.75,63,senior,KE,Kenya,0.69,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-be35cc5c33e9,Ikram Alaoui,female,0.78,81,senior,SD,Sudan,0.81,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-c2bfb0592ad8,Almaz Masondo,female,0.71,56,adult,KE,Kenya,0.73,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-c784b66dccb9,Robert Allen,male,0.72,22,adult,AU,Australia,0.52,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-cb24212589a2,Lerato Mthembu,male,0.7,54,adult,ZM,Zambia,0.83,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-ce7efb6215da,Nancy Smith,female,0.86,18,teenager,US,United States,0.7,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-d1d41667134e,Kariuki Nxumalo,male,0.89,32,adult,KE,Kenya,0.66,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-d7c1146e0be6,Carol Carter,female,0.66,7,child,FR,France,0.85,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-d84a39942b8a,Maryam Ouma,female,0.84,65,senior,UG,Uganda,0.73,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-dea6d102c060,Ama Gbagbo,male,0.79,40,adult,NG,Nigeria,0.45,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-e0b903f11dde,Kariuki Waweru,male,0.97,52,adult,MZ,Mozambique,0.6,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-e71351cf4876,Stephanie Davis,female,0.83,49,adult,US,United States,0.87,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-e8a2ace4f4e8,Charles Davis,male,0.7,37,adult,DE,Germany,0.48,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-ee9eda5e0dfd,Kojo Kponton,male,0.98,72,senior,CI,Côte d'Ivoire,0.24,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-f27a91c39dc3,Segun Mensah,male,0.9,29,adult,GH,Ghana,0.18,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-f63004de9ecb,Faith Antwi,female,0.96,82,senior,ML,Mali,0.14,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-fa8ff202acd1,Grâce Mba,female,0.69,34,adult,CG,Republic of the Congo,0.48,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd7-fd05a8dd589a,Bekele Otieno,male,0.7,17,teenager,UG,Uganda,0.12,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-013ec7211aed,Susan Thompson,female,0.97,6,child,CN,China,0.45,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-0449c452a0b4,George Wilson,male,0.98,56,adult,AU,Australia,0.63,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-08ded4442171,Simba Cele,male,0.68,46,adult,ZW,Zimbabwe,0.68,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-0c62f87d79a9,Miséricorde Mukendi,female,0.93,50,adult,CD,DR Congo,0.37,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-10dad3d72f25,Farai Dube,male,0.78,48,adult,ZA,South Africa,0.22,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-16fc73d91483,Bekele Tadesse,male,0.77,42,adult,KE,Kenya,0.92,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-1a7c11d83ad9,Clarisse Igwe,female,0.96,45,adult,BJ,Benin,0.61,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-1de2cde1d877,Tebogo Ndebele,male,0.9,58,adult,AO,Angola,0.7,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-2176284972b5,Grâce Tshisekedi,female,0.72,80,senior,CM,Cameroon,0.56,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-275e487fa601,Chidi Igwe,male,0.86,19,teenager,NG,Nigeria,0.95,2026-04-23T00:26:58.891Z
019db7bb-9bcb-7465-acd8-28f55f6806a0,Yaw Kponton,male,0.73,90,senior,EH,Western Sahara,0.61,2026-04-23T00:26:58.891Z
